번호,주택유형,공고명,지역,공고게시일,마감일,공고상태
55453877.0,영구임대,[정정공고]양산사송 A-5BL 영구임대주택 입주자 추가모집 공고(상시모집),경상남도,2023.11.29,2023.12.29,접수마감
55453896.0,국민임대,[정정공고]양산사송 A-5BL 국민임대주택 입주자 추가모집 공고(상시모집),경상남도,2023.11.29,2023.12.29,접수마감
55239123.0,국민임대,태백장성 국민임대주택 추가(예비) 입주자 모집,강원특별자치도,2023.11.29,2023.12.21,접수마감
55239927.0,행복주택,"23년 11월 인천시(남동구, 중구) 행복주택 예비입주자 모집",인천광역시,2023.11.27,2023.12.22,접수마감
55245780.0,영구임대,"2023년 성남시 고령자 복지주택(영구임대) 예비자모집(분당한솔7, 분당목련1)",경기도,2023.11.27,2023.12.13,접수마감
55245630.0,영구임대,"2023년 성남시 영구임대주택 예비입주자 모집(분당목련1,분당청솔6)",경기도,2023.11.27,2023.12.13,접수마감
55229280.0,국민임대,"[선계약후검증, 동호지정] 석문국가산업단지A-4BL 국민임대주택 입주자격완화 추가모집",충청남도,2023.11.24,2023.12.06,접수마감
55238697.0,행복주택,부천원종 행복주택(LH참여형 가로주택정비사업),경기도,2023.11.24,2023.12.08,접수마감
55236989.0,행복주택,"[입주자격완화,선계약후검증,동호지정]도청이전신도시 RH10-1BL 행복주택 입주자 모집공고",충청남도,2023.11.24,2023.12.06,접수마감
55226328.0,공공임대,[정정공고]익산평화 공공임대(5년)주택 추가공급 모집공고,전북특별자치도,2023.11.23,2023.12.06,접수마감
55196593.0,국민임대,"창원가포 국민임대 추가모집 공고(선착순동호지정, 선계약후검증, 입주자격완화)('23.11.22)",경상남도,2023.11.22,2023.12.11,접수마감
55178601.0,공공임대,익산평화 공공임대(5년)주택 추가공급 모집공고,전북특별자치도,2023.11.22,2023.12.06,접수마감
55196371.0,국민임대,[정정공고][정정]김제교동 국민임대주택 [예비]입주자 모집(동호지정/선계약후검증/상시모집),전북특별자치도,2023.11.22,2024.02.20,접수마감
54944745.0,행복주택,남원주역세권 A-6블록 행복주택 추가(예비) 입주자 모집,강원특별자치도,2023.11.22,2023.12.12,접수마감
55185306.0,국민임대,[정정공고]공주시 지역 국민임대 예비입주자 자격완화 모집(2023.11.15),충청남도,2023.11.21,2023.11.29,접수마감
55161541.0,행복주택,음성읍내 행복주택 입주자 추가모집('23.11.20.),충청북도,2023.11.20,2023.12.06,접수마감
55184479.0,국민임대,[정정공고]무안군 무안회룡마을 국민임대주택 예비입주자모집(2023.11.15),전라남도,2023.11.20,2023.11.28,접수마감
55160613.0,행복주택,음성맹동 행복주택 입주자 추가모집,충청북도,2023.11.20,2023.12.06,접수마감
54973094.0,공공임대,인천만수9단지 50년공공임대주택 예비입주자 모집 공고,인천광역시,2023.11.20,2023.12.05,접수마감
55154714.0,영구임대,[정정공고]아산탕정 2-A15BL 영구임대 입주자 추가모집 공고,충청남도,2023.11.17,2023.08.25,접수마감
55106147.0,영구임대,군산오룡 고령자복지주택(영구임대) 입주자 모집 공고,전북특별자치도,2023.11.17,2023.12.01,접수마감
55082649.0,공공임대,서울강남5단지 10년 분양전환공공임대주택 예비입주자 모집공고,서울특별시,2023.11.17,2023.11.28,접수마감
55152236.0,국민임대,[정정공고]청주시 국민임대주택 예비입주자 모집공고('23.11.15),충청북도,2023.11.17,2023.11.29,접수마감
55124548.0,국민임대,원주태장4 국민임대주택 예비입주자 상시모집,강원특별자치도,2023.11.17,2023.12.15,접수마감
55208884.0,영구임대,평택고덕 A-58블록 영구임대주택 입주자 모집,경기도,2023.11.17,2023.12.01,접수마감
55133218.0,국민임대,[정정공고]천안지역 국민임대주택 통합정례 예비입주자 모집공고(2023.11.15.),충청남도,2023.11.16,2023.11.28,접수마감
55133232.0,국민임대,[정정공고]천안지역 국민임대주택 통합정례 예비입주자 모집공고(2023.11.15.),충청남도,2023.11.16,2023.11.28,접수마감
55115879.0,국민임대,양산시 국민임대주택 예비입주자 모집공고(23.11.15),경상남도,2023.11.15,2023.12.06,접수마감
55140776.0,공공임대,김포한강 Ac-01a블록(데세리브) 10년공공임대주택(리츠) 예비입주자 모집공고,경기도,2023.11.15,2023.12.01,접수마감
55221364.0,국민임대,홍성군지역 국민임대주택 예비입주자 모집공고(공고일 2023.11.15.),충청남도,2023.11.15,2023.11.30,접수마감
55084040.0,국민임대,원주무실1_국민임대주택 예비입주자 모집공고,강원특별자치도,2023.11.15,2023.11.29,접수마감
55110111.0,국민임대,진천군 국민임대주택 예비입주자 모집공고('23.11.15),충청북도,2023.11.15,2023.11.29,접수마감
55110192.0,국민임대,청주시 국민임대주택 예비입주자 모집공고('23.11.15),충청북도,2023.11.15,2023.11.29,접수마감
55099864.0,국민임대,원주시지역 국민임대 예비입주자 모집 공고(2023.11.15),강원특별자치도,2023.11.15,2023.11.29,접수마감
55070208.0,국민임대,"경주시, 영천시, 포항시 국민임대주택 예비입주자 모집 공고('23.11월)",경상북도,2023.11.15,2023.11.28,접수마감
55057748.0,국민임대,보령시지역 국민임대주택 예비자모집공고(2023.11.15),충청남도,2023.11.15,2023.11.30,접수마감
55057763.0,국민임대,보령시지역 국민임대주택 예비자모집공고(2023.11.15),충청남도,2023.11.15,2023.11.30,접수마감
55037578.0,국민임대,공주시 지역 국민임대 예비입주자 자격완화 모집(2023.11.15),충청남도,2023.11.15,2023.11.29,접수마감
55011988.0,국민임대,대전천동1 국민임대주택 통합정례 예비자 모집공고(2023.11.15.),대전광역시,2023.11.15,2023.11.27,접수마감
55221431.0,국민임대,대전느리울13 국민임대주택 통합정례예비자 모집공고(2023.11.15),대전광역시,2023.11.15,2023.11.27,접수마감
55232722.0,국민임대,[정정공고]장성군 지역 국민임대주택 예비입주자 모집(2023.11.15),전라남도,2023.11.15,2023.11.28,접수마감
55119282.0,국민임대,거제시지역 국민임대주택 예비입주자 모집공고(2023.11.15.),경상남도,2023.11.15,2023.11.29,접수마감
55118359.0,국민임대,정읍상동2.3 국민임대주택 예비입주자 모집 공고,전북특별자치도,2023.11.15,2023.11.29,접수마감
55115458.0,국민임대,2023년 11월 울산광역시 국민임대 예비입주자 정례모집 공고,울산광역시,2023.11.15,2023.11.30,접수마감
55114331.0,국민임대,2023년11월 부산광역시 국민임대 예비입주자 정례모집공고,부산광역시,2023.11.15,2023.11.29,접수마감
55111786.0,국민임대,진도군 진도동외 국민임대주택 예비입주자모집(2023.11.15),전라남도,2023.11.15,2023.11.28,접수마감
55111766.0,국민임대,무안군 무안회룡마을 국민임대주택 예비입주자모집(2023.11.15),전라남도,2023.11.15,2023.11.28,접수마감
55111747.0,국민임대,목포시 목포포미2 국민임대주택 예비입주자모집(2023.11.15),전라남도,2023.11.15,2023.11.29,접수마감
55109086.0,국민임대,장성군 지역 국민임대주택 예비입주자 모집(2023.09.15),전라남도,2023.11.15,2023.11.28,접수마감
55106831.0,국민임대,창원시지역 진해청안해오름 국민임대주택 예비입주자 모집공고(2023.11.15.),경상남도,2023.11.15,2023.11.28,접수마감
55102312.0,국민임대,"강원영동지역[강릉시, 삼척시, 태백시]국민임대주택 예비입주자 모집(2023.11.15)",강원특별자치도,2023.11.15,2023.11.29,접수마감
55120128.0,국민임대,화순군 지역 국민임대주택 예비입주자 모집(2023.11.15),전라남도,2023.11.15,2023.11.28,접수마감
55120138.0,국민임대,나주시 지역 국민임대주택 예비입주자 모집(2023.11.15),전라남도,2023.11.15,2023.11.28,접수마감
55147359.0,국민임대,"경북북부권 국민임대주택 예비입주자 모집공고(안동, 청송)",경상북도,2023.11.15,2023.11.30,접수마감
55115519.0,국민임대,광주광역시 지역 국민임대주택 예비자 모집공고(2023.11.15),광주광역시,2023.11.15,2023.11.28,접수마감
55058293.0,국민임대,천안지역 국민임대주택 통합정례 예비입주자 모집공고(2023.11.15.),충청남도,2023.11.15,2023.11.28,접수마감
55058306.0,국민임대,천안지역 국민임대주택 통합정례 예비입주자 모집공고(2023.11.15.),충청남도,2023.11.15,2023.11.28,접수마감
55091237.0,국민임대,(2023.11.15) 장수북동 국민임대주택 예비입주자 모집 공고,전북특별자치도,2023.11.15,2023.11.29,접수마감
55091250.0,국민임대,"(2023.11.15) 전주시, 완주군 지역 국민임대주택 예비입주자 모집 공고",전북특별자치도,2023.11.15,2023.11.29,접수마감
55056394.0,국민임대,"경북서부지역(구미시,김천시,군위군)국민임대주택 예비자모집 공고",대구광역시 외,2023.11.15,2023.11.30,접수마감
55126012.0,국민임대,익산시 지역 국민임대주택 예비입주자 모집 공고,전북특별자치도,2023.11.15,2023.11.28,접수마감
55126038.0,국민임대,군산시 지역 국민임대주택 예비입주자 모집 공고,전북특별자치도,2023.11.15,2023.11.29,접수마감
55074951.0,국민임대,김해시지역_김해장유2_국민임대주택 11월 예비입주자 모집 공고,경상남도,2023.11.15,2023.11.28,접수마감
55117518.0,국민임대,영광도동 국민임대주택 예비입주자 모집공고,전라남도,2023.11.15,2023.11.28,접수마감
55106823.0,국민임대,창원시 국민임대주택 예비입주자 모집 공고('23.11.15),경상남도,2023.11.15,2023.11.29,접수마감
55100491.0,국민임대,함안군 국민임대주택 예비입주자 모집('23.11.15),경상남도,2023.11.15,2023.11.29,접수마감
54983397.0,국민임대,밀양내이 국민임대주택 예비입주자 모집('23.11.15),경상남도,2023.11.15,2023.11.29,접수마감
55107707.0,국민임대,여수시 여수소호 국민임대주택 예비입주자 모집,전라남도,2023.11.15,2023.11.29,접수마감
55101474.0,국민임대,김해시 지역 국민임대주택 예비입주자 모집공고('23.11.15.),경상남도,2023.11.15,2023.11.29,접수마감
55071640.0,국민임대,증평군지역 국민임대주택 예비입주자 모집 공고(2023.11.15),충청북도,2023.11.15,2023.11.28,접수마감
55108807.0,국민임대,"`2023.11.15. 순천시, 광양시, 여수시 국민임대주택 예비입주자 정례모집",전라남도,2023.11.15,2023.11.29,접수마감
54978671.0,공공임대,경산백천1단지 50년 공공임대 예비입주자 모집,경상북도,2023.11.15,2023.11.29,접수마감
55113198.0,국민임대,대구칠곡5단지 국민임대 예비입주자 모집공고,대구광역시,2023.11.15,2023.11.29,접수마감
55107503.0,국민임대,"칠곡왜관4단지 국민임대 예비입주자 자격완화 모집공고(46,51형)",경상북도,2023.11.15,2023.11.28,접수마감
55101969.0,국민임대,칠곡북삼휴먼시아 국민임대주택 예비입주자 모집,경상북도,2023.11.15,2023.11.30,접수마감
55113251.0,국민임대,"칠곡왜관2단지 국민임대 예비입주자 모집공고(51,53㎡)",경상북도,2023.11.15,2023.11.29,접수마감
55121870.0,국민임대,구미도량2지구3단지 국민임대주택 예비입주자 모집 공고,경상북도,2023.11.15,2023.11.29,접수마감
55100935.0,국민임대,음성군지역 국민임대주택 예비입주자 모집 공고[2023.11.15],충청북도,2023.11.15,2023.11.28,접수마감
55096468.0,국민임대,칠곡왜관3단지 국민임대주택 예비입주자 모집 공고,경상북도,2023.11.15,2023.11.28,접수마감
55121164.0,국민임대,영천문내 국민임대주택 예비입주자 모집,경상북도,2023.11.15,2023.11.29,접수마감
55096776.0,국민임대,대구태전휴먼시아1단지 국민임대 예비입주자 모집공고(46㎡),대구광역시,2023.11.15,2023.11.30,접수마감
55083071.0,국민임대,구미도산휴먼시아 국민임대주택 예비입주자 모집,경상북도,2023.11.15,2023.11.28,접수마감
55089089.0,국민임대,김제하동단지 국민임대주택 예비입주자 모집 공고,전북특별자치도,2023.11.15,2023.11.28,접수마감
55076815.0,국민임대,춘천시지역 국민임대 예비입주자 모집공고('23.11.15),강원특별자치도,2023.11.15,2023.12.01,접수마감
55062091.0,국민임대,평창하진부 국민임대주택 예비입주자 모집공고(2023.11.15),강원특별자치도,2023.11.15,2023.11.30,접수마감
55053605.0,국민임대,남해군지역_남해평리_국민임대주택 예비입주자 모집공고(2023.11.15),경상남도,2023.11.15,2023.11.28,접수마감
55264726.0,국민임대,밀양삼문 국민임대주택 예비자 모집공고(2023.11.15),경상남도,2023.11.15,2023.11.28,접수마감
55107246.0,국민임대,양산 삼성파크빌 자격완화 입주자 모집 공고(2023.11.14),경상남도,2023.11.14,2023.11.28,접수마감
55052454.0,국민임대,익산한스빌 국민임대주택 예비입주자 완화 모집공고,전북특별자치도,2023.11.14,2023.11.28,접수마감
55098631.0,공공임대,익산부송3단지 50년공공임대주택 예비입주자 모집공고,전북특별자치도,2023.11.14,2023.11.29,접수마감
55083494.0,행복주택,[정정공고]정읍첨단A1-3BL 행복주택 [예비]입주자 모집(동호지정/선계약후검증/상시모집),전북특별자치도,2023.11.13,2024.01.15,접수마감
